:ID,:START_ID,:END_ID,:TYPE,importance:Double
e_0002821,d_polycystic_ovary_syndrome,s_irregular_menstruation,CAUSES,0.03
e_0002822,d_polycystic_ovary_syndrome,s_sharp_pain,CAUSES,0.03
e_0002823,d_post_traumatic_stress_disorder,s_sadness,CAUSES,0.38
e_0002824,d_post_traumatic_stress_disorder,s_depression,CAUSES,0.379
e_0002825,d_post_traumatic_stress_disorder,s_anxiety,CAUSES,0.284
e_0002826,d_post_traumatic_stress_disorder,s_thoughts_of_suicide,CAUSES,0.066
e_0002827,d_post_traumatic_stress_disorder,s_seizures,CAUSES,0.057
e_0002828,d_post_traumatic_stress_disorder,s_crying,CAUSES,0.04
e_0002829,d_post_traumatic_stress_disorder,s_insomnia,CAUSES,0.025
e_0002830,d_post_traumatic_stress_disorder,s_agitation,CAUSES,0.022
e_0002831,d_post_traumatic_stress_disorder,s_substance_abuse,CAUSES,0.018
e_0002832,d_post_traumatic_stress_disorder,s_visual_hallucinations,CAUSES,0.016
e_0002833,d_post_traumatic_stress_disorder,s_hearing_voices,CAUSES,0.016
e_0002834,d_post_traumatic_stress_disorder,s_chronic_back_pain,CAUSES,0.015
e_0002835,d_post_traumatic_stress_disorder,s_back_pain,CAUSES,0.015
e_0002836,d_post_traumatic_stress_disorder,s_paranoia,CAUSES,0.015
e_0002837,d_post_traumatic_stress_disorder,s_diarrhea,CAUSES,0.015
e_0002838,d_post_traumatic_stress_disorder,s_abdominal_pain,CAUSES,0.014
e_0002839,d_post_traumatic_stress_disorder,s_screaming,CAUSES,0.013
e_0002840,d_post_traumatic_stress_disorder,s_nightmares,CAUSES,0.013
e_0002841,d_post_traumatic_stress_disorder,s_anger,CAUSES,0.013
e_0002842,d_post_traumatic_stress_disorder,s_panic_attack,CAUSES,0.012
e_0002843,d_post_traumatic_stress_disorder,s_loss_of_appetite,CAUSES,0.01
e_0002844,d_post_traumatic_stress_disorder,s_falling,CAUSES,0.01
e_0002845,d_post_traumatic_stress_disorder,s_racing_thoughts,CAUSES,0.01
e_0002846,d_post_traumatic_stress_disorder,s_tremor,CAUSES,0.009
e_0002847,d_post_traumatic_stress_disorder,s_confusion,CAUSES,0.007
e_0002848,d_post_traumatic_stress_disorder,s_itching,CAUSES,0.006
e_0002849,d_post_traumatic_stress_disorder,s_fear,CAUSES,0.006
e_0002850,d_post_traumatic_stress_disorder,s_bruising,CAUSES,0.005
e_0002851,d_post_traumatic_stress_disorder,s_hopelessness,CAUSES,0.005
e_0002852,d_post_traumatic_stress_disorder,s_fainting,CAUSES,0.004
e_0002853,d_post_traumatic_stress_disorder,s_severe_anxiety,CAUSES,0.004
e_0002854,d_post_traumatic_stress_disorder,s_delirium,CAUSES,0.004
e_0002855,d_post_traumatic_stress_disorder,s_vision_loss,CAUSES,0.003
e_0002856,d_post_traumatic_stress_disorder,s_poor_appetite,CAUSES,0.003
e_0002857,d_prostate_cancer,s_weakness,CAUSES,0.077
e_0002858,d_prostate_cancer,s_blood_in_urine,CAUSES,0.062
e_0002859,d_prostate_cancer,s_urinary_retention,CAUSES,0.043
e_0002860,d_prostate_cancer,s_pain,CAUSES,0.036
e_0002861,d_prostate_cancer,s_bleeding,CAUSES,0.036
e_0002862,d_prostate_cancer,s_constipation,CAUSES,0.032
e_0002863,d_prostate_cancer,s_infection,CAUSES,0.024
e_0002864,d_prostate_cancer,s_chills,CAUSES,0.023
e_0002865,d_prostate_cancer,s_lethargy,CAUSES,0.023
e_0002866,d_prostate_cancer,s_fever,CAUSES,0.023
e_0002867,d_prostate_cancer,s_incontinence,CAUSES,0.022
e_0002868,d_prostate_cancer,s_discomfort,CAUSES,0.022
e_0002869,d_prostate_cancer,s_back_pain,CAUSES,0.017
e_0002870,d_prostate_cancer,s_bleeding_from_anus,CAUSES,0.016
e_0002871,d_prostate_cancer,s_fatigue,CAUSES,0.016
e_0002872,d_prostate_cancer,s_low_blood_pressure,CAUSES,0.015
e_0002873,d_prostate_cancer,s_leaking_of_urine,CAUSES,0.014
e_0002874,d_prostate_cancer,s_abdominal_pain,CAUSES,0.014
e_0002875,d_psoriasis,s_sadness,CAUSES,0.066
e_0002876,d_psoriasis,s_depression,CAUSES,0.062
e_0002877,d_psoriasis,s_skin_rash,CAUSES,0.056
e_0002878,d_psoriasis,s_redness,CAUSES,0.056
e_0002879,d_psoriasis,s_anxiety,CAUSES,0.055
e_0002880,d_psoriasis,s_swelling,CAUSES,0.047
e_0002881,d_psoriasis,s_chills,CAUSES,0.038
e_0002882,d_psoriasis,s_diarrhea,CAUSES,0.032
e_0002883,d_psoriasis,s_infection,CAUSES,0.028
e_0002884,d_psoriasis,s_lesion,CAUSES,0.022
e_0002885,d_psoriasis,s_itching,CAUSES,0.021
e_0002886,d_psoriasis,s_pain,CAUSES,0.019
e_0002887,d_psoriasis,s_nausea,CAUSES,0.018
e_0002888,d_psoriasis,s_fever,CAUSES,0.018
e_0002889,d_psoriasis,s_abdominal_pain,CAUSES,0.016
e_0002890,d_psoriasis,s_lump,CAUSES,0.016
e_0002891,d_psoriasis,s_poor_appetite,CAUSES,0.015
e_0002892,d_psoriasis,s_dry_cough,CAUSES,0.014
e_0002893,d_psoriasis,s_pain_during_urination,CAUSES,0.013
e_0002894,d_psoriasis,s_plaque,CAUSES,0.012
e_0002895,d_psoriasis,s_joint_pain,CAUSES,0.011
e_0002896,d_psoriasis,s_lightheadedness,CAUSES,0.011
e_0002897,d_psoriasis,s_red_rashes,CAUSES,0.011
e_0002898,d_psoriasis,s_dry_skin,CAUSES,0.011
e_0002899,d_psychosis,s_depression,CAUSES,0.206
e_0002900,d_psychosis,s_sadness,CAUSES,0.206
e_0002901,d_psychosis,s_agitation,CAUSES,0.105
e_0002902,d_psychosis,s_anxiety,CAUSES,0.087
e_0002903,d_psychosis,s_paranoia,CAUSES,0.083
e_0002904,d_psychosis,s_hearing_voices,CAUSES,0.06
e_0002905,d_psychosis,s_visual_hallucinations,CAUSES,0.039
e_0002906,d_psychosis,s_thoughts_of_suicide,CAUSES,0.035
e_0002907,d_psychosis,s_confusion,CAUSES,0.032
e_0002908,d_psychosis,s_screaming,CAUSES,0.032
e_0002909,d_psychosis,s_crying,CAUSES,0.023
e_0002910,d_psychosis,s_insomnia,CAUSES,0.021
e_0002911,d_psychosis,s_mental_confusion,CAUSES,0.019
e_0002912,d_psychosis,s_wandering_and_getting_lost,CAUSES,0.017
e_0002913,d_psychosis,s_substance_abuse,CAUSES,0.017
e_0002914,d_psychosis,s_delirium,CAUSES,0.017
e_0002915,d_psychosis,s_racing_thoughts,CAUSES,0.016
e_0002916,d_psychosis,s_manic_episode,CAUSES,0.014
e_0002917,d_psychosis,s_seizures,CAUSES,0.014
e_0002918,d_psychosis,s_aggression,CAUSES,0.012
e_0002919,d_psychosis,s_fast_heart_rate,CAUSES,0.01
e_0002920,d_psychosis,s_dehydration,CAUSES,0.008
e_0002921,d_psychosis,s_delusion,CAUSES,0.008
e_0002922,d_psychosis,s_hallucination,CAUSES,0.007
e_0002923,d_psychosis,s_fear,CAUSES,0.007
e_0002924,d_psychosis,s_falling,CAUSES,0.006
e_0002925,d_psychosis,s_disorganized_behavior,CAUSES,0.004
e_0002926,d_psychosis,s_anger,CAUSES,0.004
e_0002927,d_psychosis,s_tremor,CAUSES,0.004
e_0002928,d_psychosis,s_nightmares,CAUSES,0.004
e_0002929,d_psychosis,s_difficulty_with_bodily_movement,CAUSES,0.004
e_0002930,d_psychosis,s_weight_loss,CAUSES,0.004
e_0002931,d_psychosis,s_slurred_speech,CAUSES,0.004
e_0002932,d_pulmonary_embolism,s_shortness_of_breath,CAUSES,0.244
e_0002933,d_pulmonary_embolism,s_fast_heart_rate,CAUSES,0.056
e_0002934,d_pulmonary_embolism,s_chest_pain_worsened_by_breathing,CAUSES,0.049
e_0002935,d_pulmonary_embolism,s_racing_heartbeat,CAUSES,0.037
e_0002936,d_pulmonary_embolism,s_swelling,CAUSES,0.036
e_0002937,d_pulmonary_embolism,s_coughing,CAUSES,0.036
e_0002938,d_pulmonary_embolism,s_low_oxygen_in_the_body,CAUSES,0.03
e_0002939,d_pulmonary_embolism,s_fast_breathing,CAUSES,0.026
e_0002940,d_pulmonary_embolism,s_discomfort,CAUSES,0.023
e_0002941,d_pulmonary_embolism,s_calf_pain,CAUSES,0.023
e_0002942,d_pulmonary_embolism,s_infection,CAUSES,0.02
e_0002943,d_pulmonary_embolism,s_chest_discomfort,CAUSES,0.019
e_0002944,d_pulmonary_embolism,s_leg_pain,CAUSES,0.019
e_0002945,d_pulmonary_embolism,s_back_pain,CAUSES,0.018
e_0002946,d_pulmonary_embolism,s_chest_tightness,CAUSES,0.018
e_0002947,d_pulmonary_embolism,s_chills,CAUSES,0.018
e_0002948,d_pulmonary_embolism,s_lump,CAUSES,0.017
e_0002949,d_pulmonary_embolism,s_coughing_up_blood,CAUSES,0.015
e_0002950,d_pulmonary_hypertension,s_shortness_of_breath,CAUSES,0.16
e_0002951,d_pulmonary_hypertension,s_regurgitation,CAUSES,0.15
e_0002952,d_pulmonary_hypertension,s_low_oxygen_in_the_body,CAUSES,0.053
e_0002953,d_pulmonary_hypertension,s_coughing,CAUSES,0.039
e_0002954,d_pulmonary_hypertension,s_fluid_in_the_lungs,CAUSES,0.029
e_0002955,d_pulmonary_hypertension,s_back_pain,CAUSES,0.028
e_0002956,d_pulmonary_hypertension,s_restless_legs_syndrome,CAUSES,0.021
e_0002957,d_pulmonary_hypertension,s_infection,CAUSES,0.021
e_0002958,d_pulmonary_hypertension,s_wheezing,CAUSES,0.018
e_0002959,d_pulmonary_hypertension,s_respiratory_distress,CAUSES,0.015
e_0002960,d_pulmonary_hypertension,s_chest_discomfort,CAUSES,0.014
e_0002961,d_pulmonary_hypertension,s_cavity,CAUSES,0.014
e_0002962,d_pulmonary_hypertension,s_malnutrition,CAUSES,0.013
e_0002963,d_pulmonary_hypertension,s_slow_heart_rate,CAUSES,0.012
e_0002964,d_pulmonary_hypertension,s_dry_cough,CAUSES,0.012
e_0002965,d_pulmonary_hypertension,s_drooping_of_upper_eyelid,CAUSES,0.012
e_0002966,d_pulmonary_hypertension,s_vertigo,CAUSES,0.011
e_0002967,d_pulmonary_hypertension,s_cough_with_phlegm,CAUSES,0.011
e_0002968,d_pulmonary_hypertension,s_depression,CAUSES,0.01
e_0002969,d_pulmonary_hypertension,s_sadness,CAUSES,0.01
e_0002970,d_retinal_detachment,s_vision_loss,CAUSES,0.125
e_0002971,d_retinal_detachment,s_blurred_vision,CAUSES,0.065
e_0002972,d_retinal_detachment,s_headache,CAUSES,0.057
e_0002973,d_retinal_detachment,s_neck_pain,CAUSES,0.041
e_0002974,d_retinal_detachment,s_eye_pain,CAUSES,0.039
e_0002975,d_retinal_detachment,s_dehydration,CAUSES,0.024
e_0002976,d_retinal_detachment,s_difficulty_walking,CAUSES,0.023
e_0002977,d_retinal_detachment,s_itching,CAUSES,0.02
e_0002978,d_retinal_detachment,s_discomfort,CAUSES,0.018
e_0002979,d_retinal_detachment,s_unequal_pupils,CAUSES,0.017
e_0002980,d_retinal_detachment,s_watery_diarrhea,CAUSES,0.015
e_0002981,d_retinal_detachment,s_bone_loss,CAUSES,0.015
e_0002982,d_retinal_detachment,s_partial_loss_of_vision,CAUSES,0.014
e_0002983,d_retinal_detachment,s_ear_pain,CAUSES,0.013
e_0002984,d_retinal_detachment,s_fast_heart_rate,CAUSES,0.012
e_0002985,d_retinal_detachment,s_slow_bodily_movement,CAUSES,0.009
e_0002986,d_retinal_detachment,s_low_oxygen_in_the_body,CAUSES,0.009
e_0002987,d_retinal_detachment,s_vision_disorder,CAUSES,0.009
e_0002988,d_retinal_detachment,s_elevated_alkaline_phosphatase,CAUSES,0.009
e_0002989,d_retinal_detachment,s_seeing_spots,CAUSES,0.009
e_0002990,d_retinal_detachment,s_abnormality_walking,CAUSES,0.009
e_0002991,d_retinal_detachment,s_malnutrition,CAUSES,0.009
e_0002992,d_rhabdomyolysis,s_dark_urine,CAUSES,0.06
e_0002993,d_rhabdomyolysis,s_weakness,CAUSES,0.056
e_0002994,d_rhabdomyolysis,s_arm_pain,CAUSES,0.055
e_0002995,d_rhabdomyolysis,s_muscle_pain,CAUSES,0.045
e_0002996,d_rhabdomyolysis,s_swelling,CAUSES,0.043
e_0002997,d_rhabdomyolysis,s_cramping,CAUSES,0.03
e_0002998,d_rhabdomyolysis,s_leg_pain,CAUSES,0.029
e_0002999,d_rhabdomyolysis,s_falling,CAUSES,0.024
e_0003000,d_rhabdomyolysis,s_numbness,CAUSES,0.022
e_0003001,d_rhabdomyolysis,s_bruising,CAUSES,0.022
e_0003002,d_rhabdomyolysis,s_lethargy,CAUSES,0.021
e_0003003,d_rhabdomyolysis,s_dehydration,CAUSES,0.02
e_0003004,d_rhabdomyolysis,s_substance_abuse,CAUSES,0.018
e_0003005,d_rhabdomyolysis,s_confusion,CAUSES,0.017
e_0003006,d_rhabdomyolysis,s_sweating,CAUSES,0.016
e_0003007,d_rhabdomyolysis,s_kidney_failure,CAUSES,0.016
e_0003008,d_rhabdomyolysis,s_fatigue,CAUSES,0.015
e_0003009,d_rhabdomyolysis,s_muscle_weakness,CAUSES,0.015
e_0003010,d_rhabdomyolysis,s_blood_in_urine,CAUSES,0.015
e_0003011,d_rhabdomyolysis,s_seizures,CAUSES,0.015
e_0003012,d_rhabdomyolysis,s_slurred_speech,CAUSES,0.015
e_0003013,d_rheumatoid_arthritis,s_pain,CAUSES,0.211
e_0003014,d_rheumatoid_arthritis,s_swelling,CAUSES,0.072
e_0003015,d_rheumatoid_arthritis,s_fever,CAUSES,0.043
e_0003016,d_rheumatoid_arthritis,s_knee_pain,CAUSES,0.038
e_0003017,d_rheumatoid_arthritis,s_joint_pain,CAUSES,0.033
e_0003018,d_rheumatoid_arthritis,s_infection,CAUSES,0.029
e_0003019,d_rheumatoid_arthritis,s_acute_episodes,CAUSES,0.026
e_0003020,d_rheumatoid_arthritis,s_weakness,CAUSES,0.022
e_0003021,d_rheumatoid_arthritis,s_shortness_of_breath,CAUSES,0.021
e_0003022,d_rheumatoid_arthritis,s_diarrhea,CAUSES,0.02
e_0003023,d_rheumatoid_arthritis,s_shoulder_pain,CAUSES,0.018
e_0003024,d_rheumatoid_arthritis,s_redness,CAUSES,0.017
e_0003025,d_rheumatoid_arthritis,s_fatigue,CAUSES,0.016
e_0003026,d_rheumatoid_arthritis,s_hip_pain,CAUSES,0.015
e_0003027,d_rheumatoid_arthritis,s_chills,CAUSES,0.015
e_0003028,d_rheumatoid_arthritis,s_depression,CAUSES,0.013
e_0003029,d_rheumatoid_arthritis,s_sadness,CAUSES,0.013
e_0003030,d_rheumatoid_arthritis,s_lethargy,CAUSES,0.013
e_0003031,d_rheumatoid_arthritis,s_wrist_pain,CAUSES,0.013
e_0003032,d_rheumatoid_arthritis,s_fast_heart_rate,CAUSES,0.012
e_0003033,d_rheumatoid_arthritis,s_skin_rash,CAUSES,0.011
e_0003034,d_rheumatoid_arthritis,s_low_blood_pressure,CAUSES,0.01
e_0003035,d_schizophrenia,s_hearing_voices,CAUSES,0.091
e_0003036,d_schizophrenia,s_depression,CAUSES,0.069
e_0003037,d_schizophrenia,s_sadness,CAUSES,0.069
e_0003038,d_schizophrenia,s_paranoia,CAUSES,0.055
e_0003039,d_schizophrenia,s_agitation,CAUSES,0.047
e_0003040,d_schizophrenia,s_anxiety,CAUSES,0.033
e_0003041,d_schizophrenia,s_thoughts_of_suicide,CAUSES,0.026
e_0003042,d_schizophrenia,s_visual_hallucinations,CAUSES,0.021
e_0003043,d_schizophrenia,s_wandering_and_getting_lost,CAUSES,0.015
e_0003044,d_schizophrenia,s_screaming,CAUSES,0.014
e_0003045,d_schizophrenia,s_confusion,CAUSES,0.014
e_0003046,d_schizophrenia,s_aggression,CAUSES,0.011
e_0003047,d_schizophrenia,s_seizures,CAUSES,0.011
e_0003048,d_schizophrenia,s_substance_abuse,CAUSES,0.01
e_0003049,d_schizophrenia,s_racing_thoughts,CAUSES,0.009
e_0003050,d_schizophrenia,s_difficulty_with_bodily_movement,CAUSES,0.008
e_0003051,d_schizophrenia,s_crying,CAUSES,0.008
e_0003052,d_schizophrenia,s_insomnia,CAUSES,0.008
e_0003053,d_schizophrenia,s_tremor,CAUSES,0.007
e_0003054,d_schizophrenia,s_low_blood_pressure,CAUSES,0.006
e_0003055,d_schizophrenia,s_fast_heart_rate,CAUSES,0.006
e_0003056,d_schizophrenia,s_slurred_speech,CAUSES,0.005
e_0003057,d_schizophrenia,s_panic_attack,CAUSES,0.005
e_0003058,d_schizophrenia,s_anger,CAUSES,0.005
e_0003059,d_schizophrenia,s_low_oxygen_in_the_body,CAUSES,0.004
e_0003060,d_schizophrenia,s_mental_confusion,CAUSES,0.004
e_0003061,d_schizophrenia,s_drooling,CAUSES,0.004
e_0003062,d_schizophrenia,s_excess_thirst,CAUSES,0.003
e_0003063,d_schizophrenia,s_fear,CAUSES,0.003
e_0003064,d_schizophrenia,s_wheezing,CAUSES,0.003
e_0003065,d_sciatica,s_pain,CAUSES,0.627
e_0003066,d_sciatica,s_back_pain,CAUSES,0.344
e_0003067,d_sciatica,s_leg_pain,CAUSES,0.144
e_0003068,d_sciatica,s_numbness,CAUSES,0.106
e_0003069,d_sciatica,s_hip_pain,CAUSES,0.076
e_0003070,d_sciatica,s_chronic_back_pain,CAUSES,0.05
e_0003071,d_sciatica,s_weakness,CAUSES,0.047
e_0003072,d_sciatica,s_incontinence,CAUSES,0.023
e_0003073,d_sciatica,s_tenderness,CAUSES,0.018
e_0003074,d_sciatica,s_difficulty_walking,CAUSES,0.016
e_0003075,d_sciatica,s_leaking_of_urine,CAUSES,0.015
e_0003076,d_sciatica,s_limping,CAUSES,0.015
e_0003077,d_sciatica,s_leg_numbness,CAUSES,0.013
e_0003078,d_sciatica,s_constipation,CAUSES,0.011
e_0003079,d_sciatica,s_severe_pain,CAUSES,0.011
e_0003080,d_sciatica,s_lower_extremity_pain,CAUSES,0.011
e_0003081,d_sciatica,s_foot_numbness,CAUSES,0.011
e_0003082,d_sciatica,s_crying,CAUSES,0.01
e_0003083,d_sciatica,s_acute_episodes,CAUSES,0.009
e_0003084,d_sciatica,s_sharp_pain,CAUSES,0.009
e_0003085,d_sciatica,s_flank_pain,CAUSES,0.009
e_0003086,d_sciatica,s_pins_and_needles,CAUSES,0.009
e_0003087,d_sciatica,s_knee_pain,CAUSES,0.008
e_0003088,d_sciatica,s_difficulty_raising_the_foot,CAUSES,0.007
e_0003089,d_sciatica,s_groin_pain,CAUSES,0.007
e_0003090,d_sciatica,s_nerve_pain,CAUSES,0.006
e_0003091,d_seasonal_allergies,s_coughing,CAUSES,0.122
e_0003092,d_seasonal_allergies,s_nasal_congestion,CAUSES,0.077
e_0003093,d_seasonal_allergies,s_sore_throat,CAUSES,0.07
e_0003094,d_seasonal_allergies,s_headache,CAUSES,0.054
e_0003095,d_seasonal_allergies,s_swelling,CAUSES,0.043
e_0003096,d_seasonal_allergies,s_shortness_of_breath,CAUSES,0.042
e_0003097,d_seasonal_allergies,s_cough_with_phlegm,CAUSES,0.034
e_0003098,d_seasonal_allergies,s_redness,CAUSES,0.032
e_0003099,d_seasonal_allergies,s_stuffy_nose,CAUSES,0.032
e_0003100,d_seasonal_allergies,s_runny_nose,CAUSES,0.031
e_0003101,d_seasonal_allergies,s_itching,CAUSES,0.03
e_0003102,d_seasonal_allergies,s_wheezing,CAUSES,0.03
e_0003103,d_seasonal_allergies,s_sneezing,CAUSES,0.027
e_0003104,d_seasonal_allergies,s_anxiety,CAUSES,0.026
e_0003105,d_seasonal_allergies,s_chills,CAUSES,0.022
e_0003106,d_seasonal_allergies,s_dry_cough,CAUSES,0.022
e_0003107,d_seasonal_allergies,s_chest_tightness,CAUSES,0.021
e_0003108,d_seasonal_allergies,s_discomfort,CAUSES,0.021
e_0003109,d_seasonal_allergies,s_sinus_pressure,CAUSES,0.02
e_0003110,d_seasonal_allergies,s_skin_rash,CAUSES,0.019
e_0003111,d_seasonal_allergies,s_eye_redness,CAUSES,0.019
e_0003112,d_seasonal_allergies,s_itchy_eyes,CAUSES,0.018
e_0003113,d_seasonal_allergies,s_ear_pain,CAUSES,0.018
e_0003114,d_seasonal_allergies,s_racing_heartbeat,CAUSES,0.016
e_0003115,d_seasonal_allergies,s_sadness,CAUSES,0.014
e_0003116,d_seasonal_allergies,s_depression,CAUSES,0.014
e_0003117,d_seasonal_allergies,s_fatigue,CAUSES,0.013
e_0003118,d_seasonal_allergies,s_difficulty_breathing,CAUSES,0.013
e_0003119,d_seasonal_allergies,s_dizziness,CAUSES,0.013
e_0003120,d_sebaceous_cyst,s_cyst,CAUSES,0.316
e_0003121,d_sebaceous_cyst,s_swelling,CAUSES,0.181
e_0003122,d_sebaceous_cyst,s_pain,CAUSES,0.161
e_0003123,d_sebaceous_cyst,s_lump,CAUSES,0.151
e_0003124,d_sebaceous_cyst,s_redness,CAUSES,0.116
e_0003125,d_sebaceous_cyst,s_lesion,CAUSES,0.06
e_0003126,d_sebaceous_cyst,s_muscle_twitches,CAUSES,0.045
e_0003127,d_sebaceous_cyst,s_brief_visual_or_sensory_abnormality,CAUSES,0.033
e_0003128,d_sebaceous_cyst,s_bone_loss,CAUSES,0.03
e_0003129,d_sebaceous_cyst,s_discomfort,CAUSES,0.029
e_0003130,d_sebaceous_cyst,s_drooping_of_upper_eyelid,CAUSES,0.025
e_0003131,d_sebaceous_cyst,s_fast_heart_rate,CAUSES,0.022
e_0003132,d_sepsis,s_fever,CAUSES,0.272
e_0003133,d_sepsis,s_low_blood_pressure,CAUSES,0.174
e_0003134,d_sepsis,s_infection,CAUSES,0.074
e_0003135,d_sepsis,s_chills,CAUSES,0.072
e_0003136,d_sepsis,s_fast_heart_rate,CAUSES,0.068
e_0003137,d_sepsis,s_confusion,CAUSES,0.063
e_0003138,d_sepsis,s_lethargy,CAUSES,0.051
e_0003139,d_sepsis,s_weakness,CAUSES,0.047
e_0003140,d_sepsis,s_coughing,CAUSES,0.039
e_0003141,d_sepsis,s_low_oxygen_in_the_body,CAUSES,0.027
e_0003142,d_sepsis,s_mental_confusion,CAUSES,0.024
e_0003143,d_sepsis,s_kidney_failure,CAUSES,0.022
e_0003144,d_sepsis,s_diarrhea,CAUSES,0.02
e_0003145,d_sepsis,s_respiratory_distress,CAUSES,0.014
e_0003146,d_sepsis,s_malaise,CAUSES,0.014
e_0003147,d_sepsis,s_dehydration,CAUSES,0.013
e_0003148,d_sepsis,s_redness,CAUSES,0.013
e_0003149,d_sepsis,s_fast_breathing,CAUSES,0.011
e_0003150,d_sepsis,s_abdominal_pain,CAUSES,0.011
e_0003151,d_sepsis,s_shortness_of_breath,CAUSES,0.01
e_0003152,d_sepsis,s_vomiting,CAUSES,0.009
e_0003153,d_sepsis,s_fatigue,CAUSES,0.008
e_0003154,d_sepsis,s_low_body_temperature,CAUSES,0.006
e_0003155,d_sepsis,s_wheezing,CAUSES,0.006
e_0003156,d_sepsis,s_collapse,CAUSES,0.005
e_0003157,d_sepsis,s_malnutrition,CAUSES,0.005
e_0003158,d_sepsis,s_fluid_in_the_abdomen,CAUSES,0.005
e_0003159,d_sepsis,s_difficulty_breathing,CAUSES,0.005
e_0003160,d_shingles,s_skin_rash,CAUSES,0.301
e_0003161,d_shingles,s_pain,CAUSES,0.278
e_0003162,d_shingles,s_nerve_pain,CAUSES,0.047
e_0003163,d_shingles,s_itching,CAUSES,0.032
e_0003164,d_shingles,s_redness,CAUSES,0.031
e_0003165,d_shingles,s_flank_pain,CAUSES,0.029
e_0003166,d_shingles,s_lesion,CAUSES,0.027
e_0003167,d_shingles,s_back_pain,CAUSES,0.026
e_0003168,d_shingles,s_weakness,CAUSES,0.026
e_0003169,d_shingles,s_infection,CAUSES,0.024
e_0003170,d_shingles,s_lethargy,CAUSES,0.019
e_0003171,d_shingles,s_facial_pain,CAUSES,0.016
e_0003172,d_shingles,s_sensitivity_to_light,CAUSES,0.016
e_0003173,d_shingles,s_ear_pain,CAUSES,0.015
e_0003174,d_shingles,s_red_rashes,CAUSES,0.015
e_0003175,d_shingles,s_eye_pain,CAUSES,0.013
e_0003176,d_shingles,s_fatigue,CAUSES,0.012
e_0003177,d_shingles,s_arm_pain,CAUSES,0.012
e_0003178,d_shingles,s_blister,CAUSES,0.011
e_0003179,d_shingles,s_rash_on_the_face,CAUSES,0.008
e_0003180,d_shingles,s_facial_swelling,CAUSES,0.008
e_0003181,d_shingles,s_swelling,CAUSES,0.008
e_0003182,d_shingles,s_stiffness,CAUSES,0.008
e_0003183,d_shingles,s_sharp_pain,CAUSES,0.007
e_0003184,d_shingles,s_blurred_vision,CAUSES,0.007
e_0003185,d_shingles,s_burning_sensation,CAUSES,0.007
e_0003186,d_shingles,s_inflammation_of_ear,CAUSES,0.007
e_0003187,d_shingles,s_neck_pain,CAUSES,0.005
e_0003188,d_shingles,s_weight_loss,CAUSES,0.005
e_0003189,d_sickle_cell_anemia,s_pain,CAUSES,0.689
e_0003190,d_sickle_cell_anemia,s_back_pain,CAUSES,0.147
e_0003191,d_sickle_cell_anemia,s_leg_pain,CAUSES,0.1
e_0003192,d_sickle_cell_anemia,s_arm_pain,CAUSES,0.068
e_0003193,d_sickle_cell_anemia,s_hip_pain,CAUSES,0.056
e_0003194,d_sickle_cell_anemia,s_knee_pain,CAUSES,0.05
e_0003195,d_sickle_cell_anemia,s_fever,CAUSES,0.044
e_0003196,d_sickle_cell_anemia,s_joint_pain,CAUSES,0.043
e_0003197,d_sickle_cell_anemia,s_seizures,CAUSES,0.038
e_0003198,d_sickle_cell_anemia,s_infection,CAUSES,0.033
e_0003199,d_sickle_cell_anemia,s_shortness_of_breath,CAUSES,0.03
e_0003200,d_sickle_cell_anemia,s_malnutrition,CAUSES,0.028
e_0003201,d_sickle_cell_anemia,s_chest_pain_worsened_by_breathing,CAUSES,0.025
e_0003202,d_sickle_cell_anemia,s_acute_episodes,CAUSES,0.024
e_0003203,d_sickle_cell_anemia,s_discomfort,CAUSES,0.022
e_0003204,d_sickle_cell_anemia,s_severe_pain,CAUSES,0.022
e_0003205,d_sickle_cell_anemia,s_rib_pain,CAUSES,0.021
e_0003206,d_sickle_cell_anemia,s_sharp_pain,CAUSES,0.02
e_0003207,d_sickle_cell_anemia,s_coughing_up_blood,CAUSES,0.017
e_0003208,d_sickle_cell_anemia,s_coughing,CAUSES,0.015
e_0003209,d_sickle_cell_anemia,s_itching,CAUSES,0.015
e_0003210,d_sickle_cell_anemia,s_vomiting,CAUSES,0.015
e_0003211,d_sickle_cell_anemia,s_lower_extremity_pain,CAUSES,0.014
e_0003212,d_sickle_cell_anemia,s_nausea,CAUSES,0.013
e_0003213,d_sickle_cell_anemia,s_elbow_pain,CAUSES,0.013
e_0003214,d_sickle_cell_anemia,s_pelvic_pain,CAUSES,0.012
e_0003215,d_sickle_cell_anemia,s_vomiting_blood,CAUSES,0.012
e_0003216,d_sinusitis,s_headache,CAUSES,0.172
e_0003217,d_sinusitis,s_coughing,CAUSES,0.144
e_0003218,d_sinusitis,s_fever,CAUSES,0.097
e_0003219,d_sinusitis,s_chills,CAUSES,0.082
e_0003220,d_sinusitis,s_nausea,CAUSES,0.079
e_0003221,d_sinusitis,s_nasal_congestion,CAUSES,0.068
e_0003222,d_sinusitis,s_sinus_pressure,CAUSES,0.062
e_0003223,d_sinusitis,s_sinus_pain,CAUSES,0.061
e_0003224,d_sinusitis,s_dizziness,CAUSES,0.051
e_0003225,d_sinusitis,s_pain,CAUSES,0.044
e_0003226,d_sinusitis,s_sore_throat,CAUSES,0.039
e_0003227,d_sinusitis,s_facial_pain,CAUSES,0.037
